gene_id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000209480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000209482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211639	6101.55	7351.85	9020.07	7620.96	6944.55	6111.22	6421.9	4042.75
ENSG00000211640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211655	3938.51	6163.53	4339.93	5455.85	5827.72	5401.59	4393.1	3415.62
ENSG00000211656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211659	2568.22	4396.76	3156.0	2436.23	3800.08	3324.58	3739.13	6403.12
ENSG00000211660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211663	7468.47	5998.47	8501.34	5793.93	4706.78	3735.17	4072.69	2580.98
ENSG00000211664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211669	4660.5	4056.24	4124.21	4605.32	4465.94	4174.14	3267.58	4205.16
ENSG00000211670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211677	3671.96	4134.95	3976.82	4227.94	2593.31	2173.57	3090.46	2874.64
ENSG00000211678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211685	2081.68	2960.78	2953.88	3830.87	2920.63	4283.81	3054.67	1991.88
ENSG00000212102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213923	6257.56	5983.6	6618.12	5831.39	4473.49	4931.01	3559.92	6105.21
ENSG00000214076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215012	148.19	205.8	226.8	231.86	251.63	215.84	249.21	302.6
ENSG00000215193	1735.2	1545.15	1488.23	1305.36	2054.51	2205.93	1888.29	2443.26
ENSG00000215268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000217261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000217442	10618.45	12340.33	12015.9	13577.67	9445.04	13075.16	8798.54	9709.84
ENSG00000218357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000218537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000219438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221890	2984.72	2682.51	2505.26	2338.98	2241.82	1786.83	1906.91	2432.77
ENSG00000221963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
